"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - ci_val","hopfield_testset - ci_val__MIN","hopfield_testset - ci_val__MAX"
"306","612","612","612","0.8704423486832613","0.8704423486832613","0.8704423486832613"
"307","614","614","614","0.8752860832987944","0.8752860832987944","0.8752860832987944"
"308","616","616","616","0.8751762120054379","0.8751762120054379","0.8751762120054379"
"309","618","618","618","0.8704402969329202","0.8704402969329202","0.8704402969329202"
"310","620","620","620","0.8732357722386432","0.8732357722386432","0.8732357722386432"
"311","622","622","622","0.8792450655164147","0.8792450655164147","0.8792450655164147"
"312","624","624","624","0.8760157128640614","0.8760157128640614","0.8760157128640614"
"313","626","626","626","0.8755480382298358","0.8755480382298358","0.8755480382298358"
"314","628","628","628","0.878797201952706","0.878797201952706","0.878797201952706"
"315","630","630","630","0.8781743484260833","0.8781743484260833","0.8781743484260833"
"316","632","632","632","0.8770078653523313","0.8770078653523313","0.8770078653523313"
"317","634","634","634","0.8765120152008968","0.8765120152008968","0.8765120152008968"
"318","636","636","636","0.8710136810829028","0.8710136810829028","0.8710136810829028"
"319","638","638","638","0.8741307012202808","0.8741307012202808","0.8741307012202808"
"320","640","640","640","0.8779905697989658","0.8779905697989658","0.8779905697989658"
"321","642","642","642","0.8754552547764363","0.8754552547764363","0.8754552547764363"
"322","644","644","644","0.8706617070742082","0.8706617070742082","0.8706617070742082"
"323","646","646","646","0.87482128701762","0.87482128701762","0.87482128701762"
"324","648","648","648","0.8761466132761374","0.8761466132761374","0.8761466132761374"
"325","650","650","650","0.8738818397355628","0.8738818397355628","0.8738818397355628"
"326","652","652","652","0.8764919137650045","0.8764919137650045","0.8764919137650045"
"327","654","654","654","0.8779611084573333","0.8779611084573333","0.8779611084573333"
"328","656","656","656","0.8749370440373568","0.8749370440373568","0.8749370440373568"
"329","658","658","658","0.8732467777243242","0.8732467777243242","0.8732467777243242"
"330","660","660","660","0.8747510753563305","0.8747510753563305","0.8747510753563305"
"331","662","662","662","0.8763920982188979","0.8763920982188979","0.8763920982188979"
"332","664","664","664","0.8764160473169013","0.8764160473169013","0.8764160473169013"
"333","666","666","666","0.873472781141779","0.873472781141779","0.873472781141779"
"334","668","668","668","0.8712948058112286","0.8712948058112286","0.8712948058112286"
"335","670","670","670","0.8743350139372337","0.8743350139372337","0.8743350139372337"
"336","672","672","672","0.8763166006098067","0.8763166006098067","0.8763166006098067"
"337","674","674","674","0.8766573214897427","0.8766573214897427","0.8766573214897427"
"338","676","676","676","0.8767977175156663","0.8767977175156663","0.8767977175156663"
"339","678","678","678","0.8784894281040817","0.8784894281040817","0.8784894281040817"
"340","680","680","680","0.872799780295764","0.872799780295764","0.872799780295764"
"341","682","682","682","0.8766820705676378","0.8766820705676378","0.8766820705676378"
"342","684","684","684","0.8763996158471226","0.8763996158471226","0.8763996158471226"
"343","686","686","686","0.8751212803369437","0.8751212803369437","0.8751212803369437"
"344","688","688","688","0.875993389601311","0.875993389601311","0.875993389601311"
"345","690","690","690","0.8762186150809157","0.8762186150809157","0.8762186150809157"
"346","692","692","692","0.8777244326255825","0.8777244326255825","0.8777244326255825"
"347","694","694","694","0.8787295834137004","0.8787295834137004","0.8787295834137004"
"348","696","696","696","0.8757943803994426","0.8757943803994426","0.8757943803994426"
"349","698","698","698","0.8771365659668425","0.8771365659668425","0.8771365659668425"
"350","700","700","700","0.8790862716840762","0.8790862716840762","0.8790862716840762"
"351","702","702","702","0.8772877898994719","0.8772877898994719","0.8772877898994719"
"352","704","704","704","0.8771376435543438","0.8771376435543438","0.8771376435543438"
"353","706","706","706","0.8751609330039183","0.8751609330039183","0.8751609330039183"
"354","708","708","708","0.8752823668500582","0.8752823668500582","0.8752823668500582"
"355","710","710","710","0.8755972016664997","0.8755972016664997","0.8755972016664997"
"356","712","712","712","0.8769235061878062","0.8769235061878062","0.8769235061878062"
"357","714","714","714","0.8751006249289504","0.8751006249289504","0.8751006249289504"
"358","716","716","716","0.872929430090226","0.872929430090226","0.872929430090226"
"359","718","718","718","0.8771032059755149","0.8771032059755149","0.8771032059755149"
"360","720","720","720","0.8807835240279592","0.8807835240279592","0.8807835240279592"
"361","722","722","722","0.8777767792263116","0.8777767792263116","0.8777767792263116"
"362","724","724","724","0.8796313110404513","0.8796313110404513","0.8796313110404513"
"363","726","726","726","0.879934198089685","0.879934198089685","0.879934198089685"
"364","728","728","728","0.8798353539690686","0.8798353539690686","0.8798353539690686"
"365","730","730","730","0.8806545872272679","0.8806545872272679","0.8806545872272679"
"366","732","732","732","0.8778699140560282","0.8778699140560282","0.8778699140560282"
"367","734","734","734","0.8822760136122471","0.8822760136122471","0.8822760136122471"
"368","736","736","736","0.8761061497205942","0.8761061497205942","0.8761061497205942"
