"epoch","hopfield_testset - _step","hopfield_testset - _step__MIN","hopfield_testset - _step__MAX","hopfield_testset - loss_to_report_val","hopfield_testset - loss_to_report_val__MIN","hopfield_testset - loss_to_report_val__MAX"
"345","690","690","690","0.1321484965985323","0.1321484965985323","0.1321484965985323"
"346","692","692","692","0.1315951268917979","0.1315951268917979","0.1315951268917979"
"347","694","694","694","0.1309918339188607","0.1309918339188607","0.1309918339188607"
"348","696","696","696","0.1311598214146138","0.1311598214146138","0.1311598214146138"
"349","698","698","698","0.13233776602914632","0.13233776602914632","0.13233776602914632"
"350","700","700","700","0.1343830591540357","0.1343830591540357","0.1343830591540357"
"351","702","702","702","0.13452184607903162","0.13452184607903162","0.13452184607903162"
"352","704","704","704","0.13082636085946106","0.13082636085946106","0.13082636085946106"
"353","706","706","706","0.12898780585530936","0.12898780585530936","0.12898780585530936"
"354","708","708","708","0.1315356234549202","0.1315356234549202","0.1315356234549202"
"355","710","710","710","0.13246258643524655","0.13246258643524655","0.13246258643524655"
"356","712","712","712","0.1315704728184402","0.1315704728184402","0.1315704728184402"
"357","714","714","714","0.1288607749006716","0.1288607749006716","0.1288607749006716"
